Order_ID,Customer_ID,Product_ID,Order_Date,Delivery_Date,Region,Country,Store_Name,Customer_Name,Email,Phone,Gender,Age,City,State,Account_Status,Product_Name,Category,Sub_Category,Brand,Supplier_Name,Discount,Price,Quantity,Payment_Mode,Payment_Status,Shipping_Cost,Total_Amount,Return_Status,Profit,Feedback_Score,Sales_Agent,Loyalty_Level,Coupon_Code,Remarks
ORD1091,CUST2794,PROD5872,2023-05-02,2022-05-19,North,,Target,Priya,amit@yahoo.com,98765 43210,F,55.0,Mumbai,Maharashtra,Actve,Shoes,,Mobiles,Nike,ABC Traders,16.0,40492.0,7.0,Cash,Failed,744.0,179054.0,Not Returned,34059.0,5,Sita,Silver,,Delivered
ORD1092,CUST5045,PROD1897,2023-02-12,2023-03-22,East,Australia,Flipkart,Mary,,98765 43210,Male,-4.0,Delhi,Delhi,Active,TV,Grocery,,LG,Global Suppliers,9.0,48501.0,44.0,Card,Pending,649.0,123767.0,Pending,42126.0,3,Alex,,NEW50,Late
ORD1093,CUST2934,PROD9088,2022-05-03,2022-07-23,East,,Walmart,Priya,amit@yahoo.com,,Female,45.0,,,Inactive,,Sports,Kitchen,LG,,,19795.0,25.0,,Pending,114.0,180903.0,Not Returned,1679.0,1,Tom,VIP,NEW50,Late
ORD1094,CUST2880,PROD1817,2022-07-11,2023-10-05,North,,Target,Ravi,,,Mle,77.0,Delhi,,Active,Phone,Fashion,Furniture,Apple,,-3.0,29138.0,44.0,Cahs,Paid,960.0,37926.0,Pending,33921.0,1,Tom,Bronze,,Delivered
ORD1095,CUST5667,PROD7270,2022-04-04,2023-03-05,East,UK,Target,Ravi,mary@gmail.com,,Other,7.0,Mumbai,Delhi,Inactive,Shoes,Sports,,LG,ABC Traders,68.0,66971.0,33.0,Cahs,,312.0,73619.0,,42860.0,2,Sita,Gold,SAVE10,
ORD1096,CUST3135,PROD9165,2022-02-13,2022-02-04,,Australia,Amazon,John,amit@yahoo.com,12345,Male,43.0,New York,Maharashtra,Inactive,,Sports,Footwear,LG,ABC Traders,11.0,42622.0,6.0,Cahs,Pending,860.0,159719.0,Not Returned,23002.0,5,Rahul,Bronze,NEW50,
ORD1097,CUST1645,PROD7322,2023-09-06,2023-04-24,South,USA,Target,Amit,john@,12345,F,111.0,Delhi,Maharashtra,Inactive,Laptop,Fashion,Furniture,LG,,24.0,18469.0,17.0,Cash,Pending,571.0,31269.0,Returned,42117.0,4,,,DISC20,Late
ORD1098,CUST6563,PROD5062,2023-09-23,2023-08-09,South,UK,BestBuy,Mary,ravi,,Female,2.0,London,Maharashtra,Inactive,Shoes,Sports,,Apple,,31.0,5122.0,20.0,Online,,362.0,165699.0,Not Returned,27959.0,1,Rahul,Bronze,,Damaged
ORD1099,CUST9253,PROD981,2022-12-18,2023-10-11,North,USA,,Mary,mary@gmail.com,,Other,3.0,Mumbai,Delhi,Inactive,Tablet,Fashion,,Nike,ABC Traders,66.0,74779.0,25.0,Cash,,898.0,71706.0,Not Returned,22957.0,3,,Bronze,NEW50,Damaged
ORD1100,CUST8950,PROD8215,2022-06-25,2023-09-25,West,India,Target,Priya,amit@yahoo.com,,Female,17.0,Delhi,Delhi,Inactive,Laptop,,Kitchen,Apple,Global Suppliers,81.0,42105.0,21.0,Online,Failed,45.0,117240.0,,28217.0,4,Sita,Bronze,,Damaged
ORD1101,CUST6405,PROD9205,2022-05-14,2022-09-14,North,,BestBuy,Fatima,john@,,Mle,95.0,,,Inactive,Laptop,Grocery,Furniture,,XYZ Corp,9.0,15527.0,13.0,Cahs,,671.0,54961.0,Returned,23294.0,1,Alex,Gold,DISC20,Damaged
ORD1102,CUST4538,PROD496,2023-08-29,2023-07-16,West,India,BestBuy,Fatima,ravi,12345,F,66.0,,,Closed,Shoes,Sports,Mobiles,Samsung,XYZ Corp,82.0,95426.0,43.0,Card,Paid,502.0,11627.0,Pending,15279.0,5,Sita,Silver,SAVE10,Damaged
ORD1103,CUST7944,PROD8465,2023-03-16,2022-03-28,South,,Amazon,Priya,,9876543210,Other,67.0,London,Delhi,Active,Shoes,Sports,Kitchen,LG,,58.0,46629.0,7.0,Online,,734.0,191487.0,,45839.0,1,,Silver,DISC20,Damaged
ORD1104,CUST1140,PROD7938,2022-03-15,2023-05-05,North,UK,Amazon,,amit@yahoo.com,98765 43210,Other,10.0,Chennai,Delhi,Active,TV,Home,Mobiles,Apple,Global Suppliers,-8.0,,24.0,,,323.0,46354.0,Not Returned,-3238.0,1,,VIP,SAVE10,Late
ORD1105,CUST4452,PROD3913,2022-08-27,2022-01-07,,USA,Target,Fatima,,98765 43210,Male,10.0,Delhi,Delhi,Inactive,Phone,Sports,Mobiles,,ABC Traders,16.0,26639.0,-5.0,Card,Paid,541.0,114496.0,Not Returned,13263.0,0,Rahul,,DISC20,Delivered
ORD1106,CUST1596,PROD1932,2023-04-25,2023-09-06,East,USA,Amazon,Mary,mary@gmail.com,9876543210,Female,6.0,,Tamil Nadu,Active,TV,Electronics,,Apple,ABC Traders,58.0,6816.0,-3.0,Online,,591.0,46392.0,Not Returned,41721.0,4,Rahul,,,Late
ORD1107,CUST5356,PROD4224,2022-06-10,2022-01-30,West,UK,Amazon,Priya,ravi,12345,Other,83.0,Mumbai,Tamil Nadu,Closed,Tablet,,Mobiles,,Global Suppliers,49.0,43648.0,2.0,Cash,Failed,553.0,64006.0,Returned,41744.0,2,Tom,Bronze,DISC20,Damaged
ORD1108,CUST3631,PROD7963,2022-10-19,2022-11-17,East,Australia,,Fatima,ravi,12345,Female,115.0,London,Tamil Nadu,Active,Phone,Sports,Mobiles,Nike,ABC Traders,9.0,49535.0,20.0,,Paid,367.0,89994.0,Pending,24608.0,4,Sita,,NEW50,Late
ORD1109,CUST2329,PROD396,2022-12-04,2023-12-24,East,India,Walmart,John,,9876543210,Mle,5.0,Delhi,Maharashtra,Closed,TV,Sports,Kitchen,Nike,ABC Traders,12.0,32747.0,,Card,Paid,146.0,125653.0,Not Returned,42895.0,3,Alex,Silver,DISC20,
ORD1110,CUST4461,PROD5819,2023-11-28,2023-01-20,North,India,Target,Amit,,98765 43210,Male,76.0,London,Delhi,Closed,TV,Home,Furniture,,,85.0,68924.0,24.0,Online,,935.0,58339.0,Returned,34247.0,0,Sita,VIP,SAVE10,Late
ORD1111,CUST2377,PROD806,2023-09-09,2022-06-26,East,USA,Target,John,mary@gmail.com,98765 43210,Mle,7.0,Mumbai,,Inactive,Shoes,Electronics,Kitchen,Nike,XYZ Corp,1.0,46717.0,37.0,Cahs,,243.0,49252.0,,16274.0,1,Sita,,,Late
ORD1112,CUST9386,PROD1097,2022-08-01,2022-09-24,,USA,Target,Fatima,john@,9876543210,Male,29.0,Delhi,,Active,TV,Grocery,,Sony,XYZ Corp,44.0,63717.0,,,,981.0,96085.0,Not Returned,15397.0,1,Alex,,DISC20,
ORD1113,CUST9260,PROD7916,2022-03-15,2023-10-24,East,USA,Amazon,Ravi,amit@yahoo.com,9876543210,Male,76.0,,Tamil Nadu,Active,Shoes,Fashion,Furniture,Nike,,38.0,83549.0,,Card,Pending,121.0,56094.0,Not Returned,24953.0,5,,VIP,DISC20,Late
ORD1114,CUST4617,PROD1676,2022-02-25,2023-03-06,North,UK,,Mary,john@,,Female,101.0,Mumbai,Maharashtra,Closed,Laptop,Sports,Kitchen,,,85.0,13952.0,47.0,Online,Paid,702.0,63178.0,Pending,46871.0,4,Rahul,Gold,DISC20,Delivered
ORD1115,CUST5576,PROD8748,2023-08-17,2022-07-10,,Australia,Amazon,John,ravi,9876543210,Male,88.0,New York,New York,Inactive,Phone,Grocery,Furniture,LG,,69.0,573.0,1.0,Online,Failed,414.0,112477.0,Pending,-3228.0,4,,,NEW50,Damaged
ORD1116,CUST2035,PROD761,2022-02-05,2022-12-04,South,India,BestBuy,John,amit@yahoo.com,9876543210,Mle,37.0,Delhi,California,Inactive,Shoes,,Footwear,Apple,,16.0,45744.0,34.0,Card,,260.0,192237.0,,13562.0,4,Rahul,,SAVE10,
ORD1117,CUST9907,PROD9208,2022-11-07,2022-07-12,East,,Flipkart,Priya,mary@gmail.com,98765 43210,Mle,95.0,Delhi,New York,Closed,,Grocery,Kitchen,Samsung,,54.0,11981.0,-4.0,,Pending,490.0,122502.0,Pending,17186.0,2,Rahul,VIP,NEW50,Late
ORD1118,CUST8587,PROD2871,2023-06-17,2023-09-20,North,UK,Flipkart,Priya,john@,,Mle,24.0,,New York,Actve,,Fashion,Furniture,Samsung,XYZ Corp,40.0,24677.0,15.0,Cash,Failed,707.0,160028.0,Not Returned,33286.0,1,Alex,Bronze,,Delivered
ORD1119,CUST2583,PROD5092,2023-05-05,2023-03-18,South,India,Flipkart,Priya,john@,,Female,54.0,London,California,Actve,,Fashion,Mobiles,Samsung,ABC Traders,65.0,,2.0,Card,Failed,310.0,,Pending,895.0,5,,VIP,SAVE10,Damaged
ORD1120,CUST2201,PROD9370,2022-11-28,2023-11-02,South,Australia,Walmart,Fatima,amit@yahoo.com,98765 43210,Female,61.0,Delhi,,Active,,Grocery,Footwear,LG,XYZ Corp,66.0,90514.0,32.0,Cash,Pending,705.0,57201.0,Not Returned,42834.0,2,,Silver,SAVE10,Delivered
ORD1121,CUST5272,PROD9400,2023-07-16,2022-04-30,West,UK,Amazon,,mary@gmail.com,98765 43210,F,23.0,New York,Maharashtra,Inactive,TV,Electronics,Mobiles,Apple,XYZ Corp,61.0,36919.0,0.0,Online,,831.0,18913.0,Pending,4641.0,0,,,,Damaged
ORD1122,CUST8588,PROD4074,2022-11-04,2022-06-25,,India,BestBuy,,mary@gmail.com,12345,Other,19.0,London,California,Closed,,Home,Footwear,Sony,Global Suppliers,,56820.0,12.0,Online,,211.0,135411.0,,,2,Sita,Gold,,
ORD1123,CUST9298,PROD8185,2022-01-28,2023-09-12,East,UK,BestBuy,Ravi,john@,,F,,London,Maharashtra,Actve,Shoes,Grocery,,,ABC Traders,92.0,82079.0,33.0,,Paid,432.0,120276.0,Not Returned,,0,Tom,Gold,,Damaged
ORD1124,CUST5918,PROD9092,2023-04-20,2023-03-26,North,India,Flipkart,John,john@,9876543210,F,105.0,Chennai,New York,Inactive,Laptop,,Furniture,Sony,,18.0,26277.0,-4.0,Cash,Paid,61.0,93299.0,Not Returned,27668.0,3,Sita,Bronze,DISC20,
ORD1125,CUST4289,PROD3505,2022-01-25,2022-07-18,West,India,,Amit,,,Male,,Delhi,California,Actve,Tablet,,Footwear,Nike,Global Suppliers,28.0,34121.0,-4.0,Card,Pending,240.0,135530.0,Returned,18399.0,0,Alex,VIP,,Late
ORD1126,CUST1556,PROD4307,2022-07-11,2022-06-22,,Australia,Walmart,Priya,amit@yahoo.com,12345,Male,118.0,Chennai,New York,Closed,Tablet,Fashion,Furniture,Sony,ABC Traders,5.0,53253.0,-3.0,Online,,832.0,183752.0,Returned,42938.0,3,Alex,Gold,SAVE10,Delivered
ORD1127,CUST327,PROD5183,2023-06-26,2022-11-17,West,,Walmart,Ravi,mary@gmail.com,9876543210,F,89.0,,California,Inactive,Laptop,Home,,Apple,Global Suppliers,-6.0,93889.0,,Cahs,Pending,465.0,84554.0,,8213.0,4,Tom,Gold,,Damaged
ORD1128,CUST4400,PROD7578,2023-07-20,2023-07-23,,Australia,Flipkart,Fatima,ravi,12345,Other,-1.0,New York,California,Inactive,TV,Fashion,Footwear,Nike,,32.0,54252.0,43.0,Card,Paid,99.0,,Pending,3843.0,5,Alex,Gold,,Damaged
ORD1129,CUST7136,PROD2745,2023-10-12,2023-04-03,,India,Flipkart,Ravi,amit@yahoo.com,98765 43210,F,79.0,Delhi,Delhi,Actve,Phone,Grocery,Furniture,LG,Global Suppliers,98.0,59406.0,1.0,,Paid,731.0,6001.0,Pending,43383.0,3,,,,Delivered
ORD1130,CUST8637,PROD9155,2023-09-15,2022-12-04,East,UK,Amazon,Priya,,12345,Female,106.0,Chennai,Tamil Nadu,Inactive,Phone,Home,Kitchen,,Global Suppliers,46.0,65417.0,41.0,Cahs,Paid,532.0,,,25757.0,3,,Gold,,
ORD1131,CUST8521,PROD1708,2022-07-19,2022-06-14,,Australia,,Mary,amit@yahoo.com,98765 43210,Mle,43.0,Chennai,Tamil Nadu,Inactive,Shoes,Fashion,Furniture,,XYZ Corp,86.0,23057.0,,Online,Failed,903.0,89849.0,,35307.0,0,Tom,Bronze,,Late
ORD1132,CUST8585,PROD928,2022-01-08,2023-08-14,West,,Walmart,John,john@,12345,F,20.0,London,New York,Closed,Tablet,Fashion,Furniture,,,9.0,57450.0,29.0,Online,,261.0,164752.0,Not Returned,10436.0,2,Sita,Gold,SAVE10,Late
ORD1133,CUST6087,PROD3036,2023-05-09,2023-11-05,,India,BestBuy,Priya,amit@yahoo.com,98765 43210,Male,65.0,Chennai,New York,Actve,Laptop,,Furniture,Samsung,,91.0,74643.0,48.0,Card,Pending,,103155.0,,45676.0,3,Rahul,Bronze,SAVE10,
ORD1134,CUST8307,PROD4700,2023-06-23,2022-02-17,East,Australia,Flipkart,Amit,amit@yahoo.com,,Other,24.0,Chennai,New York,Inactive,TV,Electronics,Mobiles,Samsung,XYZ Corp,25.0,32492.0,,,,565.0,186491.0,Pending,11882.0,5,,Silver,DISC20,Damaged
ORD1135,CUST9464,PROD3757,2022-02-05,2023-09-19,East,Australia,Amazon,John,amit@yahoo.com,98765 43210,Male,92.0,,Delhi,Active,Laptop,Fashion,Footwear,Nike,XYZ Corp,85.0,66185.0,41.0,Online,,,120694.0,,42134.0,4,Alex,Silver,NEW50,Late
ORD1136,CUST3348,PROD2037,2022-10-01,2022-09-11,West,Australia,BestBuy,Ravi,ravi,,Female,22.0,Delhi,Delhi,Active,Tablet,Sports,Furniture,Nike,ABC Traders,37.0,61215.0,49.0,Online,Pending,420.0,122430.0,Returned,38347.0,4,,Silver,SAVE10,Delivered
ORD1137,CUST2820,PROD362,2023-10-07,2023-04-01,South,Australia,Walmart,,,98765 43210,Male,8.0,Delhi,New York,Active,Laptop,Grocery,,Nike,,39.0,33502.0,11.0,Cahs,Pending,206.0,63838.0,,6954.0,5,Sita,Silver,NEW50,
ORD1138,CUST4268,PROD8968,2022-06-21,2023-02-03,South,UK,Flipkart,Amit,amit@yahoo.com,12345,Male,12.0,London,Delhi,Inactive,Laptop,Sports,Furniture,Apple,Global Suppliers,-9.0,73932.0,11.0,Online,Paid,751.0,84259.0,,35097.0,3,,Silver,NEW50,Damaged
ORD1139,CUST9038,PROD6899,2023-02-13,2022-01-12,,,,John,amit@yahoo.com,12345,Other,51.0,Delhi,California,Active,Laptop,Grocery,Furniture,Nike,Global Suppliers,1.0,60938.0,44.0,Online,Failed,646.0,50178.0,Returned,1374.0,2,Alex,VIP,NEW50,Damaged
ORD1140,CUST7537,PROD8472,2023-01-11,2022-10-25,North,,Flipkart,Amit,ravi,12345,Other,102.0,New York,California,Inactive,Shoes,Electronics,Kitchen,Apple,ABC Traders,28.0,42347.0,47.0,,,679.0,,Returned,14285.0,3,,Bronze,DISC20,
ORD1141,CUST5339,PROD4825,2022-04-02,2022-12-19,,India,,Ravi,mary@gmail.com,98765 43210,Male,75.0,London,California,Inactive,TV,Grocery,Kitchen,Nike,,42.0,26989.0,27.0,,Paid,736.0,130502.0,Returned,38046.0,5,,VIP,SAVE10,Late
ORD1142,CUST5516,PROD1591,2022-01-02,2023-07-16,West,USA,Amazon,Priya,amit@yahoo.com,98765 43210,Male,19.0,New York,Tamil Nadu,Closed,Phone,Electronics,Kitchen,,ABC Traders,52.0,6978.0,36.0,Cash,Paid,417.0,148510.0,,12805.0,2,Rahul,VIP,DISC20,Late
ORD1143,CUST1679,PROD4805,2023-04-02,2023-11-19,West,UK,Amazon,,amit@yahoo.com,12345,F,64.0,Delhi,California,Active,TV,,Mobiles,Apple,XYZ Corp,1.0,53628.0,42.0,Cahs,,806.0,13869.0,Pending,8698.0,3,Rahul,Gold,DISC20,Delivered
ORD1144,CUST2763,PROD5494,2023-10-25,2022-12-16,West,India,Walmart,Amit,mary@gmail.com,,Female,-1.0,Delhi,Tamil Nadu,Closed,Tablet,,,Apple,Global Suppliers,23.0,71455.0,29.0,Cahs,Pending,963.0,23493.0,,47216.0,1,Rahul,Bronze,DISC20,Late
ORD1145,CUST4395,PROD9973,2022-01-13,2023-03-23,West,India,,Priya,amit@yahoo.com,98765 43210,F,47.0,London,California,Actve,Phone,Home,Footwear,Sony,Global Suppliers,,58570.0,1.0,,Failed,443.0,183821.0,,49336.0,5,,VIP,DISC20,Delivered
ORD1146,CUST7014,PROD1339,2022-12-26,2022-11-09,West,Australia,Flipkart,,amit@yahoo.com,,Other,79.0,Chennai,New York,Actve,,Sports,,Sony,XYZ Corp,23.0,51011.0,45.0,,Pending,459.0,6983.0,Pending,9516.0,0,,,DISC20,Damaged
ORD1147,CUST6466,PROD7264,2023-10-03,2022-05-10,East,USA,Amazon,Ravi,amit@yahoo.com,98765 43210,F,112.0,Mumbai,Tamil Nadu,Inactive,Shoes,,Kitchen,Nike,XYZ Corp,1.0,63550.0,33.0,Online,Failed,82.0,174883.0,Not Returned,31208.0,4,Rahul,,SAVE10,Delivered
ORD1148,CUST5281,PROD3882,2022-09-14,2022-04-13,South,USA,Flipkart,,,12345,F,33.0,Mumbai,Delhi,Inactive,Phone,Sports,,Nike,XYZ Corp,6.0,90374.0,49.0,Cahs,Pending,942.0,159729.0,,34624.0,1,Sita,Silver,,Delivered
ORD1149,CUST9610,PROD5863,2023-05-22,2022-04-20,West,UK,Walmart,Ravi,john@,,Male,117.0,Delhi,,Closed,Phone,Electronics,Mobiles,Apple,ABC Traders,-5.0,52094.0,31.0,Card,,,41743.0,Pending,17404.0,0,Sita,Gold,SAVE10,Late
ORD1150,CUST3287,PROD3810,2023-10-03,2021-12-29,North,USA,,Amit,,9876543210,Male,51.0,New York,Tamil Nadu,Inactive,Phone,Sports,Furniture,Apple,Global Suppliers,19.0,88177.0,,Card,,604.0,183761.0,,4410.0,2,Sita,Gold,SAVE10,Late
ORD1151,CUST9622,PROD1923,2022-07-04,2022-02-27,North,India,Flipkart,Amit,mary@gmail.com,98765 43210,Female,108.0,London,Maharashtra,Actve,Laptop,Sports,Kitchen,Sony,ABC Traders,75.0,62567.0,32.0,Cahs,Paid,946.0,94152.0,Not Returned,15388.0,1,,Silver,,Late
ORD1152,CUST6291,PROD3195,2023-06-04,2022-08-08,North,USA,BestBuy,Ravi,,,Mle,78.0,Chennai,Tamil Nadu,Closed,Tablet,Electronics,Footwear,LG,Global Suppliers,26.0,88508.0,20.0,Cash,,584.0,120614.0,Not Returned,41781.0,0,Tom,Gold,SAVE10,Damaged
ORD1153,CUST4990,PROD5328,2022-03-18,2023-11-30,North,USA,Flipkart,Amit,,12345,Mle,5.0,,California,Active,,Electronics,Mobiles,Samsung,XYZ Corp,76.0,25747.0,-1.0,Cahs,,994.0,136736.0,Not Returned,-511.0,3,Tom,VIP,SAVE10,
ORD1154,CUST6979,PROD8555,2023-05-04,2022-05-20,East,,Target,Amit,ravi,,F,63.0,Delhi,California,Actve,Shoes,Fashion,,Samsung,ABC Traders,69.0,45741.0,47.0,Cahs,Failed,846.0,96386.0,Not Returned,25017.0,0,Tom,Gold,,Late
ORD1155,CUST9883,PROD355,2023-10-18,2023-08-21,North,India,Target,Amit,mary@gmail.com,9876543210,Female,96.0,New York,California,Inactive,,Sports,Footwear,LG,Global Suppliers,96.0,15832.0,33.0,Card,,,123897.0,Pending,25011.0,2,Alex,Bronze,SAVE10,Delivered
ORD1156,CUST2618,PROD692,2023-02-12,2023-07-30,West,USA,Walmart,Fatima,mary@gmail.com,9876543210,Female,97.0,Delhi,Delhi,Inactive,Tablet,Sports,Footwear,LG,Global Suppliers,15.0,94723.0,23.0,Card,,261.0,126272.0,Not Returned,-1398.0,5,,Gold,DISC20,Delivered
ORD1157,CUST2339,PROD4579,2023-11-06,2022-03-06,,USA,Walmart,Amit,mary@gmail.com,,Other,,,New York,Closed,Laptop,Home,Kitchen,Samsung,ABC Traders,37.0,87629.0,8.0,Cash,Failed,509.0,88416.0,,26507.0,4,Sita,VIP,,Delivered
ORD1158,CUST8213,PROD3709,2022-04-14,2023-11-27,North,Australia,Walmart,John,,9876543210,Male,93.0,Mumbai,Tamil Nadu,Inactive,Shoes,Sports,Furniture,Sony,Global Suppliers,29.0,78091.0,23.0,Cash,Pending,410.0,34483.0,,32882.0,2,Rahul,Gold,SAVE10,Damaged
ORD1159,CUST1815,PROD7010,2023-07-30,2023-02-27,East,USA,BestBuy,Ravi,mary@gmail.com,98765 43210,Other,,Delhi,Delhi,Actve,,Electronics,Mobiles,Samsung,ABC Traders,20.0,70924.0,39.0,Cahs,,393.0,58312.0,Returned,-840.0,2,Alex,Gold,SAVE10,Late
ORD1160,CUST2941,PROD9176,2023-09-30,2023-05-24,East,USA,,Ravi,ravi,9876543210,Mle,19.0,New York,Maharashtra,Active,Laptop,Grocery,,LG,ABC Traders,35.0,43626.0,,Card,Failed,188.0,176631.0,Not Returned,30051.0,5,Rahul,VIP,NEW50,Damaged
ORD1161,CUST3660,PROD9741,2022-12-24,2023-11-27,North,,BestBuy,Mary,amit@yahoo.com,,Female,24.0,Mumbai,Tamil Nadu,Active,Shoes,Fashion,,Samsung,XYZ Corp,55.0,63053.0,32.0,,Failed,660.0,157283.0,Returned,38028.0,3,Alex,Silver,DISC20,Damaged
ORD1162,CUST3225,PROD357,2023-05-30,2023-12-06,,India,Flipkart,Priya,,,Mle,-4.0,,,Active,Shoes,Electronics,Mobiles,Samsung,,56.0,92961.0,49.0,Online,Paid,71.0,172892.0,,10630.0,5,,VIP,DISC20,
ORD1163,CUST586,PROD2390,2022-08-31,2022-07-09,North,UK,Amazon,Mary,amit@yahoo.com,98765 43210,Male,78.0,,California,Inactive,TV,Grocery,Mobiles,LG,XYZ Corp,,78547.0,9.0,Cash,Pending,703.0,126347.0,Returned,48630.0,1,Alex,Bronze,SAVE10,
ORD1164,CUST8673,PROD3006,2023-09-23,2023-01-21,East,India,,Amit,amit@yahoo.com,98765 43210,Male,30.0,Delhi,Delhi,Closed,Laptop,,Footwear,Sony,XYZ Corp,80.0,79600.0,,,Pending,658.0,57508.0,,21469.0,1,Rahul,,,Delivered
ORD1165,CUST6270,PROD9195,2022-12-30,2023-04-18,South,Australia,Target,Amit,,,Male,31.0,Mumbai,Delhi,Active,Tablet,,Furniture,Samsung,XYZ Corp,26.0,62191.0,,Cash,,669.0,83063.0,Returned,21560.0,1,Tom,Gold,NEW50,Late
ORD1166,CUST2843,PROD5103,2022-04-11,2022-01-17,West,India,Target,,,12345,Mle,-4.0,,Tamil Nadu,Active,,Sports,Furniture,Nike,ABC Traders,89.0,62463.0,-2.0,,,755.0,9518.0,Pending,16007.0,3,,,SAVE10,Delivered
ORD1167,CUST8036,PROD5456,2023-06-04,2022-09-27,East,USA,Target,John,mary@gmail.com,98765 43210,Female,106.0,London,,Inactive,Laptop,Electronics,Kitchen,Nike,ABC Traders,6.0,82702.0,14.0,,Failed,351.0,95261.0,,42438.0,3,Tom,VIP,SAVE10,Damaged
ORD1168,CUST6415,PROD6217,2022-03-01,2022-04-28,North,Australia,Flipkart,John,ravi,12345,Other,102.0,New York,Delhi,Closed,,Sports,,Samsung,XYZ Corp,97.0,7726.0,32.0,Cahs,,,197155.0,Not Returned,38411.0,3,Sita,Gold,DISC20,Delivered
ORD1169,CUST678,PROD9584,2022-06-15,2022-12-22,West,India,Flipkart,John,,9876543210,Female,41.0,New York,Delhi,Closed,Laptop,Home,,LG,ABC Traders,93.0,78806.0,,,Pending,614.0,5728.0,,16521.0,0,Rahul,Gold,SAVE10,Delivered
ORD1170,CUST692,PROD5367,2023-04-15,2022-01-26,North,Australia,Walmart,John,amit@yahoo.com,9876543210,Female,85.0,London,Delhi,Active,Laptop,Home,Mobiles,Nike,XYZ Corp,,36608.0,12.0,,Failed,741.0,43778.0,,47732.0,0,,,DISC20,Late
ORD1171,CUST1466,PROD2528,2023-09-04,2023-02-13,North,UK,Amazon,John,,98765 43210,F,90.0,,Tamil Nadu,Actve,TV,Fashion,Kitchen,Samsung,Global Suppliers,83.0,91637.0,36.0,Card,,696.0,182072.0,Pending,27259.0,5,Rahul,Bronze,,Damaged
ORD1172,CUST6631,PROD321,2023-04-24,2022-09-22,South,India,Walmart,John,ravi,98765 43210,Female,,,California,Closed,TV,Grocery,Furniture,LG,XYZ Corp,57.0,7843.0,0.0,,Pending,157.0,108283.0,Not Returned,8684.0,5,Rahul,Gold,,Damaged
ORD1173,CUST1145,PROD3805,2023-03-30,2023-06-18,West,USA,Flipkart,John,john@,,Other,-2.0,New York,,Active,TV,Electronics,Furniture,Nike,Global Suppliers,94.0,60693.0,49.0,Card,Paid,683.0,51159.0,,3138.0,3,Alex,,SAVE10,Delivered
ORD1174,CUST3065,PROD7369,2022-06-24,2022-04-03,West,Australia,BestBuy,John,amit@yahoo.com,9876543210,F,85.0,New York,Delhi,Actve,TV,Fashion,Furniture,Sony,,48.0,37202.0,40.0,Cash,Paid,331.0,14603.0,,26000.0,4,Rahul,VIP,DISC20,
ORD1175,CUST7929,PROD791,2023-02-14,2023-07-18,South,,Walmart,,john@,98765 43210,Female,88.0,Delhi,Delhi,Inactive,Laptop,Sports,Kitchen,LG,Global Suppliers,71.0,20128.0,41.0,Card,,894.0,72252.0,,-4358.0,0,Sita,,,Damaged
ORD1176,CUST3485,PROD9677,2023-03-13,2022-11-16,East,Australia,,Fatima,john@,,F,61.0,Chennai,New York,Active,Tablet,Electronics,Kitchen,Nike,ABC Traders,29.0,60485.0,16.0,Card,Pending,,45081.0,Pending,,5,,,NEW50,Delivered
ORD1177,CUST3485,PROD2914,2022-07-28,2023-03-12,North,,Flipkart,John,ravi,12345,Female,40.0,Delhi,,Inactive,Phone,Electronics,Mobiles,Apple,XYZ Corp,16.0,71992.0,6.0,Cash,,12.0,16690.0,Pending,15308.0,1,,Silver,SAVE10,Late
ORD1178,CUST8472,PROD5509,2023-06-27,2022-05-07,,USA,Flipkart,Ravi,,,Male,103.0,London,,Active,Laptop,Sports,Footwear,,Global Suppliers,84.0,,0.0,Card,Paid,657.0,9204.0,Returned,25315.0,1,Sita,,DISC20,Delivered
ORD1179,CUST9544,PROD182,2022-09-30,2023-10-29,North,UK,BestBuy,John,john@,9876543210,Male,85.0,London,Maharashtra,Inactive,,Fashion,Kitchen,Apple,XYZ Corp,91.0,79510.0,8.0,Card,Failed,391.0,181.0,Not Returned,20041.0,5,Rahul,Bronze,DISC20,Damaged
ORD1180,CUST1797,PROD8148,2023-12-02,2023-03-08,North,,BestBuy,Priya,mary@gmail.com,,Female,96.0,Chennai,New York,Inactive,Tablet,Fashion,Furniture,LG,Global Suppliers,93.0,26525.0,12.0,,Paid,159.0,194736.0,Pending,3064.0,1,Alex,,DISC20,Late
ORD1181,CUST4812,PROD5797,2022-04-11,2023-06-16,East,UK,BestBuy,John,,,F,30.0,Delhi,California,Actve,Phone,Home,Kitchen,Nike,ABC Traders,1.0,21506.0,17.0,Card,Failed,771.0,98462.0,Not Returned,8699.0,1,Alex,Gold,SAVE10,Late
ORD1182,CUST9279,PROD4078,2023-03-29,2023-10-17,North,Australia,Amazon,Fatima,amit@yahoo.com,98765 43210,Other,,Delhi,New York,Closed,Phone,Electronics,Footwear,Sony,ABC Traders,20.0,61851.0,14.0,,Paid,426.0,91018.0,,25748.0,0,,Silver,,Damaged
ORD1183,CUST5880,PROD7094,2023-11-02,2023-05-02,South,USA,,,,,Male,93.0,Delhi,Tamil Nadu,Actve,TV,Fashion,Kitchen,LG,ABC Traders,17.0,82650.0,13.0,Cahs,Paid,,193612.0,Pending,49606.0,0,Sita,Silver,,Damaged
